Node_index,Segment_index,Segment_PDF
29,0,0.030110790733218096
29,1,0.03365833385349078
29,2,0.02905467033509358
29,3,0.020588254801399388
29,4,0.013861032817988039
29,5,0.009512946172994783
29,6,0.0055150770127402535
29,7,0.0024099638104034737
29,8,0.0014757801343308601
29,9,0.0017096152920524216
29,10,0.0015641242688576786
29,11,0.0059339722452599435
30,-5,0.001162291409810455
30,-4,0.00789469043762102
30,-3,0.02230805277908596
30,-2,0.03445538390808331
30,-1,0.03830423254695965
30,0,0.03607791920390637
30,1,0.02622398178792782
30,2,0.015184513085428536
30,3,0.008481422703995652
30,4,0.0035481212583634222
30,5,0.006359390878817803
31,-7,0.002424237706349696
31,-6,0.004566772444235914
31,-5,0.007566555255752455
31,-4,0.010954462798029429
31,-3,0.014584952790774208
31,-2,0.0189992508972499
31,-1,0.023489796517200744
31,0,0.025447076636683125
31,1,0.023218590580040218
31,2,0.017981001045981503
31,3,0.012690391439251228
31,4,0.008981462750233121
31,5,0.006451673199339818
31,6,0.00453456135294626
31,7,0.003319309847581383
31,8,0.002785929198460816
31,9,0.0025753968981622665
31,10,0.002368123994247551
31,11,0.0019678880643820445
31,12,0.005092566583098302
32,-7,0.0015093418215913908
32,-6,0.0018739424634246194
32,-5,0.0035540715492080066
32,-4,0.0064529769861678184
32,-3,0.009822604809130654
32,-2,0.013620295073884556
32,-1,0.018357026995417046
32,0,0.023058981675480074
32,1,0.025559478327000153
32,2,0.02516708160356774
32,3,0.022116919501941557
32,4,0.017204221669391166
32,5,0.011564669050819768
32,6,0.0068372828480801106
32,7,0.003986946885240485
32,8,0.002366518225165905
32,9,0.00694764051448896
33,-5,0.001928611639028193
33,-4,0.003926712457795483
33,-3,0.006771562322440666
33,-2,0.010016297319894556
33,-1,0.013399080156111298
33,0,0.016787231016568815
33,1,0.019656408099048145
33,2,0.021208632449036
33,3,0.021118334076119377
33,4,0.019616685380671583
33,5,0.01688813321016255
33,6,0.013239825578284204
33,7,0.009449075602686107
33,8,0.006352534482781533
33,9,0.0043596159911062984
33,10,0.00327536787133043
33,11,0.002545207380296839
33,12,0.0017788397502156376
33,13,0.001007871874460724
33,14,0.00044106925043990383
33,15,0.006232904091521691
34,-7,0.0012761464574627245
34,-6,0.002368863410152461
34,-5,0.005343605330087273
34,-4,0.009868651007967393
34,-3,0.015126906567187326
34,-2,0.01973637722359723
34,-1,0.021972301404211563
34,0,0.02308101159313285
34,1,0.024411370253985508
34,2,0.023136454416832968
34,3,0.017995979750452834
34,4,0.011724561792039897
34,5,0.006915279958559918
34,6,0.004237960340980781
34,7,0.003319294699985105
34,8,0.002997848287263745
34,9,0.0064873875061004435
35,-7,0.0015322604226646155
35,-6,0.003989461255505531
35,-5,0.0077112094216464
35,-4,0.012148678122946791
35,-3,0.017115236306843352
35,-2,0.023002841509697728
35,-1,0.029021718391754447
35,0,0.03093771737406764
35,1,0.02555134327739126
35,2,0.01720715620461986
35,3,0.012007089990981107
35,4,0.008367679131990971
35,5,0.004715258810159229
35,6,0.002225721876460118
35,7,0.004466627903270991
36,-10,0.0018359202696280213
36,-9,0.0024226794316089127
36,-8,0.003580304799469436
36,-7,0.006208730495087333
36,-6,0.010403119877195867
36,-5,0.015577872262087678
36,-4,0.02053895638400859
36,-3,0.023618805702271373
36,-2,0.023447629824114795
36,-1,0.021200940638848004
36,0,0.018740268710699958
36,1,0.0154563699344006
36,2,0.01172572991429686
36,3,0.00876863346167107
36,4,0.006114980383848693
36,5,0.003745190627540632
36,6,0.00216760360930039
36,7,0.004446263673921827
37,-4,0.0009946439683525114
37,-3,0.004200812688960161
37,-2,0.010413701796290756
37,-1,0.01761441603581947
37,0,0.02441164903365737
37,1,0.03013684648553629
37,2,0.03148543118046146
37,3,0.02707510562048211
37,4,0.01910934280018016
37,5,0.010676210029375733
37,6,0.005459416096708139
37,7,0.003954482571334712
37,8,0.003484387859914237
37,9,0.0027542422065810887
37,10,0.0022121026662117443
37,11,0.0018575909757826635
37,12,0.004159617984351405
38,-6,0.001050907861248209
38,-5,0.0030267266122028136
38,-4,0.007849620543827988
38,-3,0.018547477048672045
38,-2,0.031077922595822198
38,-1,0.03843145513224209
38,0,0.03774569648203574
38,1,0.027393092021652556
38,2,0.01640940948810707
38,3,0.008680723717012565
38,4,0.004162504012203705
38,5,0.005624464484973038
39,-4,0.0035893677787065363
39,-3,0.008941064557435366
39,-2,0.015484783225162146
39,-1,0.021851042476440284
39,0,0.02717962525938617
39,1,0.029025016788293036
39,2,0.026441559107327695
39,3,0.021017724383037818
39,4,0.014619967403639097
39,5,0.009885047584715412
39,6,0.007719610152600416
39,7,0.006126503994136072
39,8,0.0034566866120238236
39,9,0.004662000677096069
40,-7,0.002613668993895175
40,-6,0.004338805238120189
40,-5,0.006416412540139899
40,-4,0.008637438732020407
40,-3,0.010877282928615178
40,-2,0.013085476935806594
40,-1,0.015216541088207396
40,0,0.017074004478569167
40,1,0.018179041350400056
40,2,0.018178410975145266
40,3,0.016919580283636812
40,4,0.014639426866716715
40,5,0.011829766578897699
40,6,0.008992306992813403
40,7,0.006588280284401876
40,8,0.004857435413538196
40,9,0.003732293512664043
40,10,0.0029986052600978175
40,11,0.0024174064504732433
40,12,0.0018725458121664422
40,13,0.00136276837988084
40,14,0.0009205998558172352
40,15,0.0005735479483602775
40,16,0.00032254314265865237
40,17,0.0001603386139356575
40,18,7.291607600780518e-05
40,19,4.413829354117821e-05
40,20,6.678168362307857e-05
40,21,0.00014690574627663062
40,22,0.00029141436881716684
40,23,0.0004847464855514681
40,24,0.0006712232370001193
40,25,0.005417345452204314
41,-7,0.0015322604226646155
41,-6,0.003989461255505531
41,-5,0.0077112094216464
41,-4,0.012148678122946791
41,-3,0.017115236306843352
41,-2,0.023002841509697728
41,-1,0.029021718391754447
41,0,0.03093771737406764
41,1,0.02555134327739126
41,2,0.01720715620461986
41,3,0.012007089990981107
41,4,0.008367679131990971
41,5,0.004715258810159229
41,6,0.002225721876460118
41,7,0.004466627903270991
42,-10,0.0018359202696280213
42,-9,0.0024226794316089127
42,-8,0.003580304799469436
42,-7,0.006208730495087333
42,-6,0.010403119877195867
42,-5,0.015577872262087678
42,-4,0.02053895638400859
42,-3,0.023618805702271373
42,-2,0.023447629824114795
42,-1,0.021200940638848004
42,0,0.018740268710699958
42,1,0.0154563699344006
42,2,0.01172572991429686
42,3,0.00876863346167107
42,4,0.006114980383848693
42,5,0.003745190627540632
42,6,0.00216760360930039
42,7,0.004446263673921827
43,-9,0.002936557711394689
43,-8,0.004751974958398295
43,-7,0.007011382007662073
43,-6,0.010366510449093095
43,-5,0.01503366755942894
43,-4,0.020617784087314163
43,-3,0.025976431319704833
43,-2,0.028136895216701086
43,-1,0.024675524768999667
43,0,0.017372814704941862
43,1,0.010588627430982961
43,2,0.006729017339988591
43,3,0.005048847483194961
43,4,0.00418976304000457
43,5,0.003538931565979933
43,6,0.00288925230075463
43,7,0.0023514300260332986
43,8,0.002058015962920796
43,9,0.005726572066501581
44,-10,0.0029565674527606087
44,-9,0.005082681306739031
44,-8,0.007685191704855132
44,-7,0.010521920520562625
44,-6,0.013445137924074499
44,-5,0.01648980959929146
